Rooms,Price,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Propertycount,Type_h,Type_t,Type_u,RegN_Eastern Metropolitan,RegN_Eastern Victoria,RegN_Northern Metropolitan,RegN_Northern Victoria,RegN_South-Eastern Metropolitan,RegN_Southern Metropolitan,RegN_Western Metropolitan,RegN_Western Victoria
3,877000.0,17.9,3192.0,3.0,1.0,2.0,533.0,135.0,1965.0,-37.96257,145.08252,9758.0,1,0,0,0,0,0,0,0,1,0,0
3,900000.0,17.9,3192.0,3.0,1.0,2.0,537.0,120.0,1965.0,-37.96388,145.07807,9758.0,1,0,0,0,0,0,0,0,1,0,0
3,780000.0,16.7,3168.0,3.0,2.0,1.0,318.0,103.0,2000.0,-37.91712,145.13625,5837.0,0,0,1,0,0,0,0,1,0,0,0
4,1020000.0,6.7,3058.0,4.0,2.0,2.0,441.0,255.0,2002.0,-37.73572,144.97256000000004,11204.0,1,0,0,0,0,1,0,0,0,0,0
2,996000.0,6.7,3058.0,2.0,1.0,1.0,476.0,97.0,1930.0,-37.73883,144.95321,11204.0,1,0,0,0,0,1,0,0,0,0,0
2,1095000.0,2.0,3066.0,2.0,1.0,0.0,151.0,88.0,1900.0,-37.79853,144.99256,4553.0,1,0,0,0,0,1,0,0,0,0,0
4,492000.0,20.6,3064.0,4.0,2.0,2.0,479.0,166.0,2009.0,-37.57005,144.91908999999995,15510.0,1,0,0,0,0,1,0,0,0,0,0
3,425000.0,20.6,3064.0,3.0,2.0,2.0,263.0,165.0,2008.0,-37.57307,144.92513,15510.0,1,0,0,0,0,1,0,0,0,0,0
4,860000.0,23.0,3136.0,4.0,3.0,2.0,907.0,170.0,1970.0,-37.79636,145.29351,11925.0,1,0,0,1,0,0,0,0,0,0,0
3,801000.0,22.2,3172.0,3.0,2.0,1.0,526.0,189.0,1980.0,-37.98217,145.14061,3940.0,1,0,0,0,0,0,0,1,0,0,0
5,955000.0,22.2,3172.0,5.0,3.0,2.0,619.0,153.0,1975.0,-37.97545,145.12053999999995,3940.0,1,0,0,0,0,0,0,1,0,0,0
3,967500.0,18.0,3095.0,3.0,1.0,2.0,768.0,122.0,1985.0,-37.69031,145.14557,2346.0,1,0,0,1,0,0,0,0,0,0,0
4,890000.0,18.0,3095.0,4.0,2.0,2.0,786.0,206.0,1980.0,-37.70257,145.14995,2346.0,1,0,0,1,0,0,0,0,0,0,0
3,1800000.0,7.2,3184.0,3.0,2.0,2.0,188.0,185.0,2010.0,-37.87818,144.98532,8989.0,1,0,0,0,0,0,0,0,1,0,0
2,410000.0,7.5,3040.0,2.0,1.0,1.0,0.0,67.0,1965.0,-37.75122,144.91805,9264.0,0,0,1,0,0,0,0,0,0,1,0
3,930000.0,7.5,3040.0,3.0,2.0,1.0,223.0,146.0,2002.0,-37.74566,144.89346,9264.0,0,0,1,0,0,0,0,0,0,1,0
3,650000.0,13.1,3060.0,3.0,1.0,4.0,616.0,94.0,1960.0,-37.71245,144.97059,5070.0,1,0,0,0,0,1,0,0,0,0,0
2,700000.0,2.1,3065.0,2.0,1.0,1.0,470.0,65.0,2007.0,-37.79723,144.97686000000004,5825.0,0,0,1,0,0,1,0,0,0,0,0
3,570000.0,38.0,3199.0,3.0,1.0,2.0,537.0,118.54,1960.0,-38.14264,145.14684,17055.0,1,0,0,0,0,0,0,1,0,0,0
3,512000.0,11.2,3046.0,3.0,1.0,2.0,197.0,96.0,2003.0,-37.70489,144.91033000000004,8870.0,1,0,0,0,0,1,0,0,0,0,0
3,895000.0,16.1,3088.0,3.0,2.0,2.0,1036.0,132.0,1954.0,-37.69538,145.11543,8524.0,1,0,0,0,0,1,0,0,0,0,0
5,880000.0,16.1,3088.0,4.0,3.0,2.0,789.0,290.0,1980.0,-37.69817000000001,145.12852,8524.0,1,0,0,0,0,1,0,0,0,0,0
4,925000.0,16.1,3088.0,4.0,2.0,2.0,1070.0,190.0,1980.0,-37.69999,145.1279,8524.0,1,0,0,0,0,1,0,0,0,0,0
4,715000.0,20.4,3059.0,4.0,2.0,2.0,680.0,230.0,2011.0,-37.61236,144.90753,4864.0,1,0,0,0,0,1,0,0,0,0,0
4,840500.0,20.4,3059.0,4.0,2.0,2.0,494.0,298.21,2014.0,-37.61424,144.88705,4864.0,1,0,0,0,0,1,0,0,0,0,0
2,1285000.0,13.8,3188.0,2.0,1.0,1.0,348.0,100.0,1992.0,-37.93557,145.00463,5454.0,0,1,0,0,0,0,0,0,1,0,0
2,685000.0,13.8,3188.0,2.0,1.0,0.0,0.0,81.0,2007.0,-37.9392,145.00095,5454.0,0,0,1,0,0,0,0,0,1,0,0
3,957000.0,13.8,3188.0,3.0,2.0,2.0,254.0,113.0,1994.0,-37.94313,145.03501,2356.0,0,0,1,0,0,0,0,0,1,0,0
2,1682000.0,5.3,3122.0,2.0,1.0,1.0,264.0,97.0,1910.0,-37.8285,145.04022,11308.0,1,0,0,0,0,0,0,0,1,0,0
3,660000.0,18.0,3037.0,3.0,2.0,2.0,666.0,193.0,2002.0,-37.68381,144.73331000000005,5556.0,1,0,0,0,0,0,0,0,0,1,0
3,975000.0,7.8,3079.0,3.0,2.0,1.0,103.0,120.0,1997.0,-37.76676,145.04333,5549.0,0,1,0,1,0,0,0,0,0,0,0
4,670000.0,15.5,3038.0,4.0,2.0,2.0,713.0,164.0,1982.0,-37.72305,144.81073999999995,3656.0,1,0,0,0,0,0,0,0,0,1,0
3,560000.0,16.3,3075.0,3.0,1.0,1.0,364.0,165.0,1985.0,-37.67122,145.01487,8279.0,1,0,0,0,0,1,0,0,0,0,0
2,511500.0,16.3,3075.0,2.0,1.0,2.0,416.0,93.0,1960.0,-37.67096,145.02445,8279.0,1,0,0,0,0,1,0,0,0,0,0
3,815000.0,4.3,3032.0,3.0,2.0,2.0,198.0,130.0,1990.0,-37.78667,144.88834,4918.0,0,1,0,0,0,0,0,0,0,1,0
3,467000.0,17.4,3048.0,3.0,1.0,1.0,565.0,98.0,1975.0,-37.65702,144.92447,4704.0,1,0,0,0,0,1,0,0,0,0,0
4,405000.0,31.7,3337.0,4.0,2.0,2.0,590.0,163.0,1970.0,-37.67815,144.58355,3600.0,1,0,0,0,0,0,0,0,0,0,1
2,428000.0,17.9,3082.0,2.0,1.0,1.0,389.0,104.0,2005.0,-37.65623,145.07431,10529.0,1,0,0,0,0,1,0,0,0,0,0
4,722500.0,17.9,3082.0,4.0,2.0,2.0,643.0,169.5,2001.0,-37.65959,145.08302,10529.0,1,0,0,0,0,1,0,0,0,0,0
2,421000.0,17.9,3082.0,2.0,1.0,1.0,257.0,83.0,1985.0,-37.65636,145.03996999999995,10529.0,1,0,0,0,0,1,0,0,0,0,0
1,286000.0,6.2,3039.0,1.0,1.0,1.0,114.0,42.2,1970.0,-37.76911,144.92472,6232.0,0,0,1,0,0,0,0,0,0,1,0
4,920000.0,21.5,3195.0,4.0,2.0,2.0,413.0,170.0,1975.0,-37.99906,145.09386,3650.0,1,0,0,0,0,0,0,1,0,0,0
3,865000.0,18.8,3170.0,3.0,1.0,2.0,739.0,126.0,1965.0,-37.92769000000001,145.16792,7113.0,1,0,0,0,0,0,0,1,0,0,0
4,1920000.0,10.1,3163.0,4.0,1.0,2.0,718.0,181.0,1920.0,-37.8888,145.07271,4442.0,1,0,0,0,0,0,0,0,1,0,0
3,1230000.0,6.2,3015.0,3.0,1.0,1.0,396.0,123.0,1900.0,-37.8363,144.87588,5498.0,1,0,0,0,0,0,0,0,0,1,0
3,1220000.0,6.2,3015.0,3.0,1.0,2.0,492.0,103.0,1940.0,-37.83529,144.87893,5498.0,1,0,0,0,0,0,0,0,0,1,0
3,660000.0,22.7,3174.0,3.0,1.0,2.0,550.0,112.0,1960.0,-37.98298,145.17932,11806.0,1,0,0,0,0,0,0,1,0,0,0
2,570000.0,1.8,3051.0,2.0,2.0,1.0,1223.0,81.0,2011.0,-37.8006,144.95418999999995,6821.0,0,0,1,0,0,1,0,0,0,0,0
4,1075000.0,15.4,3131.0,4.0,2.0,2.0,697.0,216.0,1970.0,-37.80864,145.17161000000004,4973.0,1,0,0,1,0,0,0,0,0,0,0
4,1071888.0,11.2,3046.0,4.0,2.0,4.0,553.0,190.0,2001.0,-37.71328,144.90585,2651.0,1,0,0,0,0,1,0,0,0,0,0
2,560000.0,11.2,3046.0,2.0,1.0,1.0,132.0,73.0,2014.0,-37.72048,144.91323,2651.0,0,1,0,0,0,1,0,0,0,0,0
5,1750000.0,12.3,3166.0,5.0,2.0,2.0,546.0,313.0,1935.0,-37.90465,145.08893999999995,3224.0,1,0,0,0,0,0,0,0,1,0,0
3,1210000.0,12.3,3166.0,3.0,1.0,2.0,700.0,115.0,1960.0,-37.9125,145.11844,2547.0,1,0,0,0,0,0,0,0,1,0,0
4,1300000.0,21.5,3195.0,4.0,2.0,2.0,597.0,150.0,1970.0,-37.99232,145.08469,5087.0,1,0,0,0,0,0,0,1,0,0,0
2,740000.0,8.5,3044.0,2.0,1.0,1.0,487.0,88.0,1940.0,-37.71949,144.94283,7485.0,1,0,0,0,0,1,0,0,0,0,0
3,800000.0,3.5,3207.0,3.0,1.0,2.0,0.0,80.0,2008.0,-37.84426,144.94415,8648.0,0,0,1,0,0,0,0,0,1,0,0
2,1020000.0,4.6,3181.0,2.0,1.0,1.0,0.0,102.0,1920.0,-37.85931,145.00616000000005,7717.0,0,0,1,0,0,0,0,0,1,0,0
2,660000.0,4.6,3181.0,2.0,2.0,1.0,0.0,76.0,1970.0,-37.85184,145.01049,7717.0,0,0,1,0,0,0,0,0,1,0,0
3,1242000.0,8.4,3072.0,3.0,2.0,3.0,468.0,135.5,1940.0,-37.75335,145.01641999999995,14577.0,1,0,0,0,0,1,0,0,0,0,0
5,1350000.0,8.4,3072.0,5.0,3.0,4.0,525.0,266.76,2014.0,-37.75017,145.01203999999996,14577.0,1,0,0,0,0,1,0,0,0,0,0
3,1020000.0,8.4,3072.0,3.0,3.0,2.0,158.0,159.0,2008.0,-37.75026,144.98428,14577.0,1,0,0,0,0,1,0,0,0,0,0
5,912000.0,12.0,3073.0,5.0,3.0,4.0,890.0,203.0,1960.0,-37.70295,145.00277,21650.0,1,0,0,0,0,1,0,0,0,0,0
3,685000.0,12.0,3073.0,3.0,1.0,3.0,494.0,102.0,1960.0,-37.71477,144.98235,21650.0,1,0,0,0,0,1,0,0,0,0,0
1,270000.0,12.0,3073.0,1.0,1.0,1.0,0.0,60.0,1980.0,-37.71408,145.00441,21650.0,0,0,1,0,0,1,0,0,0,0,0
2,890500.0,2.4,3121.0,2.0,2.0,2.0,180.0,123.0,1940.0,-37.81443,144.99079,14949.0,0,0,1,0,0,1,0,0,0,0,0
3,750000.0,19.9,3134.0,3.0,1.0,1.0,446.0,114.0,1955.0,-37.7987,145.23032,3619.0,1,0,0,1,0,0,0,0,0,0,0
4,860000.0,23.5,3178.0,4.0,2.0,0.0,725.0,196.0,1985.0,-37.9088,145.26318999999995,11667.0,1,0,0,0,0,0,0,1,0,0,0
4,645000.0,34.7,3977.0,4.0,2.0,2.0,448.0,187.0,2010.0,-38.0817,145.19654,1721.0,1,0,0,0,0,0,0,1,0,0,0
4,1770000.0,15.2,3191.0,4.0,2.0,2.0,463.0,233.0,1998.0,-37.95877,145.02701000000005,4497.0,1,0,0,0,0,0,0,0,1,0,0
3,1085000.0,5.1,3011.0,3.0,1.0,1.0,297.0,211.0,1920.0,-37.80828,144.8856,2417.0,1,0,0,0,0,0,0,0,0,1,0
4,780000.0,10.5,3020.0,4.0,2.0,2.0,696.0,199.0,1999.0,-37.78647,144.81319,6763.0,1,0,0,0,0,0,0,0,0,1,0
5,2000000.0,10.2,3127.0,5.0,3.0,2.0,735.0,286.0,1945.0,-37.83583,145.10664,5457.0,1,0,0,0,0,0,0,0,1,0,0
4,1450000.0,15.5,3106.0,4.0,2.0,2.0,883.0,300.0,2005.0,-37.76255,145.16233,6202.0,1,0,0,1,0,0,0,0,0,0,0
4,1860000.0,15.5,3106.0,4.0,3.0,3.0,682.0,315.0,1995.0,-37.7572,145.15456,6202.0,1,0,0,1,0,0,0,0,0,0,0
3,651000.0,15.3,3074.0,3.0,1.0,2.0,555.0,135.0,1970.0,-37.68211,145.03204,7955.0,1,0,0,0,0,1,0,0,0,0,0
3,1250000.0,7.0,3071.0,3.0,1.0,2.0,695.0,133.0,1960.0,-37.75506,145.01841000000005,8870.0,1,0,0,0,0,1,0,0,0,0,0
4,1235000.0,17.2,3133.0,4.0,2.0,4.0,624.0,161.0,1960.0,-37.83344,145.19063,4181.0,1,0,0,1,0,0,0,0,0,0,0
4,1290000.0,17.2,3133.0,4.0,2.0,2.0,407.0,300.0,2003.0,-37.85028,145.18787,4280.0,1,0,0,1,0,0,0,0,0,0,0
6,1180000.0,14.7,3152.0,6.0,2.0,2.0,453.0,305.0,2001.0,-37.87309000000001,145.23078,7082.0,1,0,0,1,0,0,0,0,0,0,0
2,957500.0,4.6,3181.0,2.0,1.0,1.0,136.0,58.0,1892.0,-37.85542,144.99571,4380.0,1,0,0,0,0,0,0,0,1,0,0
3,2080000.0,4.6,3181.0,3.0,2.0,2.0,754.0,177.8,1905.0,-37.85679,145.00089,4380.0,1,0,0,0,0,0,0,0,1,0,0
3,852000.0,12.7,3085.0,3.0,2.0,2.0,629.0,139.4,1990.0,-37.73058,145.08705,1369.0,1,0,0,0,0,1,0,0,0,0,0
2,505000.0,3.0,3067.0,2.0,1.0,1.0,0.0,38.0,1970.0,-37.80206,145.00015,4019.0,0,0,1,0,0,1,0,0,0,0,0
3,1402500.0,3.0,3067.0,3.0,1.0,1.0,270.0,101.0,1960.0,-37.8023,144.99615,4019.0,1,0,0,0,0,1,0,0,0,0,0
2,650000.0,10.4,3042.0,2.0,1.0,3.0,374.0,96.0,1950.0,-37.71811,144.87693000000004,3464.0,1,0,0,0,0,0,0,0,0,1,0
3,856000.0,10.4,3042.0,3.0,2.0,1.0,300.0,212.0,2011.0,-37.71917,144.87819,3464.0,0,1,0,0,0,0,0,0,0,1,0
3,1505000.0,3.0,3206.0,3.0,1.0,1.0,149.0,109.0,1890.0,-37.84587,144.94828,3280.0,1,0,0,0,0,0,0,0,1,0,0
3,600000.0,10.5,3020.0,3.0,2.0,2.0,247.0,127.0,2013.0,-37.77976,144.81559,2185.0,0,0,1,0,0,0,0,0,0,1,0
3,1005000.0,11.0,3018.0,3.0,1.0,4.0,575.0,112.0,1960.0,-37.86715,144.80612,5301.0,1,0,0,0,0,0,0,0,0,1,0
2,410000.0,6.3,3143.0,2.0,1.0,0.0,1097.0,63.0,1967.0,-37.85549,145.0163,4836.0,0,0,1,0,0,0,0,0,1,0,0
3,1530000.0,4.3,3032.0,3.0,2.0,1.0,257.0,162.0,1915.0,-37.77727,144.92655,6567.0,1,0,0,0,0,0,0,0,0,1,0
3,1082000.0,4.3,3032.0,3.0,2.0,2.0,254.0,120.0,2000.0,-37.77549000000001,144.90865,6567.0,1,0,0,0,0,0,0,0,0,1,0
2,725000.0,7.9,3103.0,2.0,1.0,1.0,136.0,76.0,1975.0,-37.80626,145.08776,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,602000.0,7.9,3103.0,2.0,1.0,1.0,1129.0,72.0,1960.0,-37.81623,145.0841,5682.0,0,0,1,0,0,0,0,0,1,0,0
2,830000.0,7.9,3103.0,2.0,2.0,1.0,0.0,101.76,2007.0,-37.81192,145.07506,5682.0,0,0,1,0,0,0,0,0,1,0,0
3,1300000.0,9.7,3104.0,3.0,2.0,2.0,975.0,147.0,1985.0,-37.79673,145.06853,7809.0,1,0,0,0,0,0,0,0,1,0,0
5,1940000.0,9.7,3104.0,5.0,2.0,1.0,629.0,140.0,1940.0,-37.79238,145.07841000000005,7809.0,1,0,0,0,0,0,0,0,1,0,0
3,1590000.0,9.7,3104.0,3.0,1.0,1.0,697.0,128.0,1955.0,-37.78483,145.07477,7809.0,1,0,0,0,0,0,0,0,1,0,0
4,705000.0,23.2,3153.0,4.0,2.0,4.0,765.0,141.0,1975.0,-37.854,145.2565,5030.0,1,0,0,1,0,0,0,0,0,0,0
2,420000.0,11.4,3204.0,2.0,1.0,1.0,0.0,68.0,1970.0,-37.9336,145.04509,6795.0,0,0,1,0,0,0,0,0,1,0,0
4,1479000.0,11.4,3204.0,4.0,2.0,2.0,603.0,148.0,1920.0,-37.91655,145.02448,6795.0,1,0,0,0,0,0,0,0,1,0,0
4,1655000.0,13.8,3165.0,4.0,2.0,5.0,612.0,363.0,2003.0,-37.9143,145.06582,10969.0,1,0,0,0,0,0,0,0,1,0,0
3,1430000.0,13.8,3165.0,3.0,2.0,2.0,614.0,197.0,1950.0,-37.91068,145.06802,10969.0,1,0,0,0,0,0,0,0,1,0,0
4,667000.0,35.2,3806.0,4.0,2.0,2.0,792.0,180.0,1977.0,-38.03296,145.33438999999996,17093.0,1,0,0,0,1,0,0,0,0,0,0
3,1080000.0,17.3,3193.0,3.0,2.0,2.0,328.0,144.0,1980.0,-37.97359,145.0214,2866.0,0,0,1,0,0,0,0,0,1,0,0
3,1750800.0,10.3,3187.0,3.0,4.0,2.0,424.0,201.0,2012.0,-37.92988,145.01085,6938.0,1,0,0,0,0,0,0,0,1,0,0
4,1605000.0,10.3,3187.0,4.0,1.0,2.0,606.0,163.0,1948.0,-37.91684,145.01727,6938.0,1,0,0,0,0,0,0,0,1,0,0
2,1035000.0,10.3,3187.0,2.0,1.0,1.0,542.0,65.0,1985.0,-37.91704,145.01846,6938.0,1,0,0,0,0,0,0,0,1,0,0
3,505000.0,14.0,3047.0,3.0,1.0,1.0,546.0,109.0,2000.0,-37.67411,144.94677,4294.0,1,0,0,0,0,1,0,0,0,0,0
3,663000.0,6.4,3012.0,3.0,2.0,2.0,244.0,129.0,2010.0,-37.82017000000001,144.84904,962.0,0,1,0,0,0,0,0,0,0,1,0
2,860000.0,5.2,3056.0,2.0,1.0,1.0,245.0,106.0,1890.0,-37.77111,144.96427,11918.0,1,0,0,0,0,1,0,0,0,0,0
3,1405000.0,5.2,3056.0,3.0,2.0,2.0,401.0,167.0,1920.0,-37.76491,144.95253,11918.0,1,0,0,0,0,1,0,0,0,0,0
2,460000.0,5.2,3056.0,2.0,1.0,1.0,69.0,52.0,1970.0,-37.75867,144.95678999999996,11918.0,0,0,1,0,0,1,0,0,0,0,0
4,1210000.0,4.0,3057.0,4.0,2.0,2.0,425.0,140.0,1920.0,-37.76262,144.97733,5533.0,1,0,0,0,0,1,0,0,0,0,0
2,460000.0,5.2,3055.0,2.0,1.0,1.0,54.0,60.0,1970.0,-37.75948,144.94758000000004,7082.0,0,0,1,0,0,1,0,0,0,0,0
5,1075000.0,5.2,3055.0,5.0,1.0,1.0,441.0,202.0,1940.0,-37.77242,144.94458,7082.0,1,0,0,0,0,1,0,0,0,0,0
4,880000.0,12.1,3083.0,4.0,2.0,2.0,520.0,261.0,2004.0,-37.68155,145.04945,10175.0,1,0,0,0,0,1,0,0,0,0,0
3,1837500.0,2.4,3121.0,3.0,2.0,1.0,93.0,164.0,2014.0,-37.82921,145.00826,438.0,1,0,0,0,0,1,0,0,0,0,0
3,593000.0,14.8,3023.0,4.0,2.0,2.0,480.0,195.0,2007.0,-37.73321,144.75752,1686.0,1,0,0,0,0,0,0,0,0,1,0
7,1642000.0,10.4,3125.0,7.0,4.0,2.0,765.0,146.0,1950.0,-37.85103,145.11231999999995,5678.0,1,0,0,0,0,0,0,0,1,0,0
3,780000.0,14.7,3151.0,3.0,2.0,2.0,306.0,138.0,1999.0,-37.85473,145.1521,4048.0,0,1,0,1,0,0,0,0,0,0,0
3,1290000.0,7.7,3124.0,3.0,2.0,2.0,321.0,195.0964,1997.0,-37.84627,145.08366,8920.0,1,0,0,0,0,0,0,0,1,0,0
3,1930000.0,8.4,3126.0,3.0,2.0,1.0,359.0,119.0,1910.0,-37.8279,145.07403,3265.0,1,0,0,0,0,0,0,0,1,0,0
3,1042000.0,10.1,3163.0,3.0,2.0,2.0,0.0,122.0,2008.0,-37.89622,145.06032,7822.0,0,0,1,0,0,0,0,0,1,0,0
3,1450000.0,10.1,3163.0,3.0,2.0,2.0,621.0,167.0,1940.0,-37.90262,145.05709,7822.0,1,0,0,0,0,0,0,0,1,0,0
4,525000.0,34.9,3201.0,4.0,2.0,2.0,550.0,172.0,2010.0,-38.08981,145.17353,8060.0,1,0,0,0,0,0,0,1,0,0,0
2,1417500.0,7.8,3161.0,2.0,1.0,2.0,307.0,103.0,1900.0,-37.86906,145.01986000000005,6923.0,1,0,0,0,0,0,0,0,1,0,0
2,510000.0,11.7,3148.0,2.0,1.0,2.0,897.0,66.0,1970.0,-37.88321,145.09593999999996,3582.0,1,0,0,0,0,0,0,0,1,0,0
2,601000.0,17.9,3192.0,2.0,1.0,1.0,1078.0,94.0,1972.0,-37.95745,145.07218999999995,9758.0,0,0,1,0,0,0,0,0,1,0,0
3,1145000.0,17.9,3192.0,3.0,1.0,2.0,584.0,112.0,1950.0,-37.96911,145.07271,9758.0,1,0,0,0,0,0,0,0,1,0,0
4,911982.0,27.1,3116.0,4.0,2.0,3.0,734.0,222.0,1996.0,-37.76032,145.30299,3789.0,1,0,0,0,1,0,0,0,0,0,0
4,1040000.0,16.7,3168.0,4.0,2.0,2.0,735.0,130.0,1970.0,-37.92374,145.13222,5837.0,1,0,0,0,0,0,0,1,0,0,0
3,1460000.0,3.6,3068.0,3.0,1.0,0.0,192.0,85.0,1900.0,-37.78992,144.99845,2954.0,1,0,0,0,0,1,0,0,0,0,0
3,865000.0,6.7,3058.0,3.0,2.0,2.0,677.0,110.0,1960.0,-37.72361,144.9837,3445.0,1,0,0,0,0,1,0,0,0,0,0
2,1135000.0,2.0,3066.0,2.0,1.0,0.0,144.0,80.0,1880.0,-37.80298,144.98894,4553.0,1,0,0,0,0,1,0,0,0,0,0
2,900000.0,2.0,3066.0,2.0,1.0,0.0,139.0,78.0,1890.0,-37.79812,144.98873,4553.0,1,0,0,0,0,1,0,0,0,0,0
3,499000.0,20.6,3064.0,3.0,2.0,0.0,598.0,158.0,1990.0,-37.5993,144.93867,15510.0,1,0,0,0,0,1,0,0,0,0,0
6,506000.0,20.6,3064.0,6.0,2.0,2.0,655.0,202.0,1997.0,-37.59052,144.93066000000005,15510.0,1,0,0,0,0,1,0,0,0,0,0
3,430000.0,20.6,3064.0,3.0,2.0,1.0,280.0,127.0,2010.0,-37.57056,144.91751000000005,15510.0,1,0,0,0,0,1,0,0,0,0,0
3,420000.0,20.6,3064.0,3.0,2.0,2.0,219.0,175.0,2010.0,-37.57243,144.92663000000005,15510.0,0,1,0,0,0,1,0,0,0,0,0
2,570000.0,2.4,3121.0,2.0,2.0,1.0,0.0,75.0,2007.0,-37.83011,144.99043999999995,1123.0,0,0,1,0,0,1,0,0,0,0,0
3,637000.0,23.0,3136.0,3.0,1.0,2.0,455.0,156.0,1960.0,-37.79318,145.25811000000004,11925.0,1,0,0,1,0,0,0,0,0,0,0
4,905000.0,23.0,3136.0,4.0,2.0,2.0,731.0,178.0,1985.0,-37.78021,145.26367,1705.0,1,0,0,1,0,0,0,0,0,0,0
4,610000.0,14.7,3030.0,4.0,2.0,2.0,528.0,210.0,2010.0,-37.78774,144.76019,2276.0,1,0,0,0,0,0,0,0,0,1,0
4,1255000.0,22.2,3172.0,4.0,2.0,3.0,624.0,277.0,2004.0,-37.97533,145.12278,3940.0,1,0,0,0,0,0,0,1,0,0,0
3,871000.0,14.3,3109.0,3.0,2.0,2.0,195.0,142.0,2010.0,-37.79979,145.15665,10999.0,0,0,1,1,0,0,0,0,0,0,0
3,1451000.0,14.3,3109.0,3.0,2.0,2.0,695.0,130.52,1960.0,-37.78541,145.15493,10999.0,1,0,0,1,0,0,0,0,0,0,0
3,1385000.0,14.3,3109.0,3.0,2.0,3.0,654.0,149.0,1966.0,-37.78496,145.14659,10999.0,1,0,0,1,0,0,0,0,0,0,0
3,1360000.0,14.3,3109.0,3.0,2.0,2.0,402.0,200.0,2007.0,-37.79408,145.16352,10999.0,1,0,0,1,0,0,0,0,0,0,0
6,1850000.0,27.0,3196.0,6.0,4.0,4.0,840.0,547.0,2011.0,-38.03548,145.11763,2546.0,1,0,0,0,0,0,0,1,0,0,0
2,612500.0,27.0,3196.0,2.0,1.0,2.0,421.0,88.0,1975.0,-38.03093,145.11618,2546.0,0,0,1,0,0,0,0,1,0,0,0
6,855000.0,18.0,3095.0,6.0,3.0,3.0,804.0,214.0,1980.0,-37.70872,145.16102,6990.0,1,0,0,1,0,0,0,0,0,0,0
3,855000.0,18.0,3095.0,3.0,1.0,1.0,654.0,104.0,1985.0,-37.73209,145.13845,6990.0,1,0,0,1,0,0,0,0,0,0,0
4,895000.0,18.0,3095.0,4.0,3.0,2.0,792.0,233.0,1995.0,-37.68966,145.14649,2346.0,1,0,0,1,0,0,0,0,0,0,0
2,902000.0,7.2,3184.0,2.0,1.0,0.0,702.0,86.0,1940.0,-37.87944,144.99375,8989.0,0,0,1,0,0,0,0,0,1,0,0
2,1410000.0,7.2,3184.0,2.0,1.0,1.0,249.0,117.0,1930.0,-37.87964,144.9856,8989.0,1,0,0,0,0,0,0,0,1,0,0
3,1360000.0,7.2,3184.0,3.0,2.0,2.0,797.0,175.0,1997.0,-37.8867,144.99141,8989.0,0,1,0,0,0,0,0,0,1,0,0
3,500000.0,19.6,3076.0,3.0,2.0,2.0,553.0,117.0,1975.0,-37.64463,145.04155,10926.0,1,0,0,0,0,1,0,0,0,0,0
3,573000.0,19.6,3076.0,3.0,2.0,2.0,637.0,125.0,1990.0,-37.64097,145.05757,10926.0,1,0,0,0,0,1,0,0,0,0,0
3,465000.0,19.6,3076.0,3.0,2.0,1.0,606.0,111.04,2005.0,-37.62858,145.03735,10926.0,1,0,0,0,0,1,0,0,0,0,0
4,545000.0,19.6,3076.0,4.0,2.0,2.0,635.0,157.0,1985.0,-37.64051,145.05743,10926.0,1,0,0,0,0,1,0,0,0,0,0
2,1980000.0,7.5,3040.0,2.0,1.0,6.0,856.0,105.0,1950.0,-37.74022,144.89557,9264.0,1,0,0,0,0,0,0,0,0,1,0
3,830000.0,7.5,3040.0,3.0,2.0,1.0,176.0,134.0,2011.0,-37.74936,144.89668999999995,9264.0,0,1,0,0,0,0,0,0,0,1,0
3,886000.0,7.5,3040.0,3.0,2.0,1.0,173.0,107.0,2007.0,-37.75382000000001,144.89167,9264.0,1,0,0,0,0,0,0,0,0,1,0
2,445000.0,8.2,3041.0,2.0,1.0,1.0,92.0,63.4,1970.0,-37.7388,144.89983999999995,1308.0,0,0,1,0,0,0,0,0,0,1,0
3,1050000.0,7.5,3040.0,3.0,3.0,1.0,846.0,187.0,1940.0,-37.75228,144.88429,588.0,1,0,0,0,0,0,0,0,0,1,0
4,800000.0,13.1,3060.0,4.0,2.0,4.0,625.0,140.0,1960.0,-37.71112,144.97357,5070.0,1,0,0,0,0,1,0,0,0,0,0
2,786000.0,13.1,3060.0,2.0,1.0,4.0,687.0,94.0,1960.0,-37.71833,144.96935,5070.0,1,0,0,0,0,1,0,0,0,0,0
2,617000.0,24.8,3156.0,2.0,2.0,1.0,306.0,120.0,2011.0,-37.87275,145.26325,10788.0,0,0,1,1,0,0,0,0,0,0,0
2,990000.0,3.4,3031.0,2.0,1.0,1.0,180.0,82.0,1900.0,-37.7839,144.92727,3593.0,1,0,0,0,0,1,0,0,0,0,0
2,455000.0,5.1,3011.0,2.0,1.0,1.0,43.0,86.0,2010.0,-37.78822,144.88361,7570.0,0,1,0,0,0,0,0,0,0,1,0
2,680000.0,15.4,3131.0,2.0,1.0,1.0,189.0,73.0,2001.0,-37.83283,145.17533,4385.0,1,0,0,1,0,0,0,0,0,0,0
